"resposta","pergunta","pais","ano","n","p"
"Concordo","Faço amigos com facilidade na escola","SRB","2022",50827.4986403658,85.7841808906425
"Concordo","Faço amigos com facilidade na escola","SVK","2003",69200.0166,91.7159134615713
"Concordo","Faço amigos com facilidade na escola","SVK","2012",30538.0854,86.5079148416065
"Concordo","Faço amigos com facilidade na escola","SVK","2015",38216.623093613,76.9665351950599
"Concordo","Faço amigos com facilidade na escola","SVK","2018",31895.7342055237,71.808028213288
"Concordo","Faço amigos com facilidade na escola","SVK","2022",36050.3099550989,75.9704526806562
"Concordo","Faço amigos com facilidade na escola","SVN","2012",10876.2032,91.4135140554939
"Concordo","Faço amigos com facilidade na escola","SVN","2015",12889.4281109393,76.8468985986112
"Concordo","Faço amigos com facilidade na escola","SVN","2018",13504.8408130607,78.7990037281099
"Concordo","Faço amigos com facilidade na escola","SVN","2022",15746.0364550886,83.5322773576539
"Concordo","Faço amigos com facilidade na escola","SWE","2000",81958.6443,87.3983110734936
"Concordo","Faço amigos com facilidade na escola","SWE","2003",92720.0587,88.3997111108422
"Concordo","Faço amigos com facilidade na escola","SWE","2012",52211.2449,86.7804106728086
"Concordo","Faço amigos com facilidade na escola","SWE","2015",68516.6725804844,74.8893516188107
"Concordo","Faço amigos com facilidade na escola","SWE","2018",71731.0217905571,77.0233173979769
"Concordo","Faço amigos com facilidade na escola","SWE","2022",86100.9618413232,79.3566568830979
"Concordo","Faço amigos com facilidade na escola","TAP","2012",170784.4185,88.0704323301458
"Concordo","Faço amigos com facilidade na escola","TAP","2015",213893.611021192,85.0728080263816
"Concordo","Faço amigos com facilidade na escola","TAP","2018",177192.867831018,78.1624332137966
"Concordo","Faço amigos com facilidade na escola","TAP","2022",158099.71317734,82.86697747601
"Concordo","Faço amigos com facilidade na escola","THA","2000",471150.0204,89.9934541784102
"Concordo","Faço amigos com facilidade na escola","THA","2003",598897.1923,94.7105755927575
"Concordo","Faço amigos com facilidade na escola","THA","2012",426749.0821,91.6935685862022
"Concordo","Faço amigos com facilidade na escola","THA","2015",523716.435538287,82.5017110606233
"Concordo","Faço amigos com facilidade na escola","THA","2018",461166.781450422,80.1036267744261
"Concordo","Faço amigos com facilidade na escola","THA","2022",505463.423233425,83.6067278872687
"Concordo","Faço amigos com facilidade na escola","TTO","2015",11339.4658685335,85.9227556133631
"Concordo","Faço amigos com facilidade na escola","TUN","2003",127314.3397,88.2448009602182
"Concordo","Faço amigos com facilidade na escola","TUN","2012",65153.7618,86.8944912770857
"Concordo","Faço amigos com facilidade na escola","TUN","2015",94777.8174711137,83.4316841841252
"Concordo","Faço amigos com facilidade na escola","TUR","2003",408152.1786,87.8108937268188
"Concordo","Faço amigos com facilidade na escola","TUR","2012",485171.5084,85.519991622765
"Concordo","Faço amigos com facilidade na escola","TUR","2015",576050.694003393,62.251144093041
"Concordo","Faço amigos com facilidade na escola","TUR","2018",641434.540537153,72.4808848071351
"Concordo","Faço amigos com facilidade na escola","TUR","2022",654963.347490675,70.1694778191566
"Concordo","Faço amigos com facilidade na escola","UKR","2018",229162.770465337,75.1710164340144
"Concordo","Faço amigos com facilidade na escola","URY","2003",28823.7432,89.9125549565131
"Concordo","Faço amigos com facilidade na escola","URY","2012",21757.8105,87.9783546777859
"Concordo","Faço amigos com facilidade na escola","URY","2015",27971.6055831012,73.0582654174316
"Concordo","Faço amigos com facilidade na escola","URY","2018",27750.2768238967,69.8193258540661
"Concordo","Faço amigos com facilidade na escola","URY","2022",29149.5664873691,71.4838730620841
"Concordo","Faço amigos com facilidade na escola","USA","2000",2513692.0191,87.1629679972867
"Concordo","Faço amigos com facilidade na escola","USA","2012",2008959.1303,87.9318759448871
"Concordo","Faço amigos com facilidade na escola","USA","2015",2769673.66519578,78.5835203527089
"Concordo","Faço amigos com facilidade na escola","USA","2018",2563785.49887369,72.0357796390306
"Concordo","Faço amigos com facilidade na escola","USA","2022",2728316.82023669,74.5171274398113
"Concordo","Faço amigos com facilidade na escola","UZB","2022",413398.186952534,85.7568138441726
"Concordo","Faço amigos com facilidade na escola","VNM","2012",584922.6396,91.9490799768541
"Concordo","Faço amigos com facilidade na escola","VNM","2015",801534.845801811,91.6187258511866
"Concordo","Faço amigos com facilidade na escola","VNM","2018",741333.639706458,80.0351829324894
"Concordo","Faço amigos com facilidade na escola","VNM","2022",802116.629562065,85.3806673025805
"Concordo","Faço amigos com facilidade na escola","YUG","2003",60066.9225,93.4138281423866
"Concordo","Os outros alunos parecem gostar de mim","ALB","2000",13487.5491,62.861416465787
"Concordo","Os outros alunos parecem gostar de mim","ALB","2012",19176.3317,81.3345493718281
"Concordo","Os outros alunos parecem gostar de mim","ALB","2018",22282.4392893147,79.6862004319263
"Concordo","Os outros alunos parecem gostar de mim","ALB","2022",22424.6775812514,78.887837403071
"Concordo","Os outros alunos parecem gostar de mim","ARE","2012",21499.9041,84.0839025773747
"Concordo","Os outros alunos parecem gostar de mim","ARE","2015",37151.2648170751,79.1289932901384
"Concordo","Os outros alunos parecem gostar de mim","ARE","2018",42553.8937096667,78.2200062068994
"Concordo","Os outros alunos parecem gostar de mim","ARE","2022",47467.3049138763,78.1162599563494
"Concordo","Os outros alunos parecem gostar de mim","ARG","2000",415522.1977,87.6671627645671
"Concordo","Os outros alunos parecem gostar de mim","ARG","2012",281245.3674,83.260750985539
"Concordo","Os outros alunos parecem gostar de mim","ARG","2018",456090.841776556,80.5123506143424
"Concordo","Os outros alunos parecem gostar de mim","ARG","2022",475626.896582478,79.7629261470082
"Concordo","Os outros alunos parecem gostar de mim","AUS","2000",209438.4214,93.7136719024949
"Concordo","Os outros alunos parecem gostar de mim","AUS","2003",218912.9398,95.1281088999625
"Concordo","Os outros alunos parecem gostar de mim","AUS","2012",147618.0922,91.5118310478433
"Concordo","Os outros alunos parecem gostar de mim","AUS","2015",224465.752780436,87.5693519122244
"Concordo","Os outros alunos parecem gostar de mim","AUS","2018",219884.533854714,85.2997178701009
"Concordo","Os outros alunos parecem gostar de mim","AUS","2022",228629.34606758,86.2116070309679
"Concordo","Os outros alunos parecem gostar de mim","AUT","2000",51513.596,74.3197959125523
"Concordo","Os outros alunos parecem gostar de mim","AUT","2003",63499.3566,78.1520439272992
"Concordo","Os outros alunos parecem gostar de mim","AUT","2012",50111.4922,93.7279134929875
"Concordo","Os outros alunos parecem gostar de mim","AUT","2015",61472.2013327246,83.7738244125599
"Concordo","Os outros alunos parecem gostar de mim","AUT","2018",63564.9764653428,84.6660895372548
"Concordo","Os outros alunos parecem gostar de mim","AUT","2022",66027.1121467324,86.7030091013687
"Concordo","Os outros alunos parecem gostar de mim","BEL","2000",95362.5648,90.0284657141078
"Concordo","Os outros alunos parecem gostar de mim","BEL","2003",97104.313,91.7820012245841
"Concordo","Os outros alunos parecem gostar de mim","BEL","2012",67111.4988,91.6342191240192
"Concordo","Os outros alunos parecem gostar de mim","BEL","2015",101299.031638077,88.1613395184198
"Concordo","Os outros alunos parecem gostar de mim","BEL","2018",102798.472773304,87.0990336044825
"Concordo","Os outros alunos parecem gostar de mim","BEL","2022",112146.414164953,87.177154550778
"Concordo","Os outros alunos parecem gostar de mim","BGR","2000",67022.0612,81.7232795240945
"Concordo","Os outros alunos parecem gostar de mim","BGR","2012",28329.8361,83.536677664301
"Concordo","Os outros alunos parecem gostar de mim","BGR","2015",38601.5055202679,71.9037756965123
"Concordo","Os outros alunos parecem gostar de mim","BGR","2018",32490.5207378251,67.8986885211224
"Concordo","Os outros alunos parecem gostar de mim","BGR","2022",40391.6324519528,75.6094273375257
"Concordo","Os outros alunos parecem gostar de mim","BIH","2018",22118.7102539192,76.687259557686
"Concordo","Os outros alunos parecem gostar de mim","BLR","2018",54827.0720198805,69.9922767509147
"Concordo","Os outros alunos parecem gostar de mim","BRA","2000",2643633.8501,90.5374131483128
"Concordo","Os outros alunos parecem gostar de mim","BRA","2003",1620028.3672,92.3094992244181
"Concordo","Os outros alunos parecem gostar de mim","BRA","2012",1265861.2646,88.1285826797939
"Concordo","Os outros alunos parecem gostar de mim","BRA","2015",1965739.41406725,81.0293235433656
"Concordo","Os outros alunos parecem gostar de mim","BRA","2018",1585784.84985594,77.8543615110696
"Concordo","Os outros alunos parecem gostar de mim","BRA","2022",1766554.75506101,78.0634901048549
"Concordo","Os outros alunos parecem gostar de mim","BRN","2018",4613.65643516142,66.8742700895758
"Concordo","Os outros alunos parecem gostar de mim","BRN","2022",3664.12247155346,61.2729614805629
"Concordo","Os outros alunos parecem gostar de mim","CAN","2000",320176.2605,93.5611671846516
"Concordo","Os outros alunos parecem gostar de mim","CAN","2003",276212.5467,94.2096207062254
"Concordo","Os outros alunos parecem gostar de mim","CAN","2012",208622.9671,93.3020064726154
"Concordo","Os outros alunos parecem gostar de mim","CAN","2015",289441.903608142,87.3007617221934
"Concordo","Os outros alunos parecem gostar de mim","CAN","2018",286695.137103348,85.5303459676584
"Concordo","Os outros alunos parecem gostar de mim","CAN","2022",305016.170770338,85.2211684514071
"Concordo","Os outros alunos parecem gostar de mim","CHE","2000",53763.659,79.0467231127031
"Concordo","Os outros alunos parecem gostar de mim","CHE","2003",63445.8318,78.4386798116294
"Concordo","Os outros alunos parecem gostar de mim","CHE","2012",48832.6044,94.1682408537234
"Concordo","Os outros alunos parecem gostar de mim","CHE","2015",71932.5595806149,87.4842009396697
"Concordo","Os outros alunos parecem gostar de mim","CHE","2018",62813.7242973166,87.6265470530552
"Concordo","Os outros alunos parecem gostar de mim","CHE","2022",66197.3521165125,87.451136703138
"Concordo","Os outros alunos parecem gostar de mim","CHL","2000",185779.7933,87.6407965788139
"Concordo","Os outros alunos parecem gostar de mim","CHL","2012",130909.9676,88.0201547068468
"Concordo","Os outros alunos parecem gostar de mim","CHL","2015",154866.405786891,75.9962058365237
"Concordo","Os outros alunos parecem gostar de mim","CHL","2018",160734.065208924,75.1683484204171
"Concordo","Os outros alunos parecem gostar de mim","CHL","2022",160869.944274375,75.1348193973111
"Concordo","Os outros alunos parecem gostar de mim","COL","2012",282886.303,86.5703123672186
"Concordo","Os outros alunos parecem gostar de mim","COL","2015",390266.589560435,68.7273174039076
"Concordo","Os outros alunos parecem gostar de mim","COL","2018",399037.160235073,75.2934357039868
"Concordo","Os outros alunos parecem gostar de mim","COL","2022",478484.752428007,81.5576638224269
"Concordo","Os outros alunos parecem gostar de mim","CRI","2012",22506.6929,90.0822810222241
"Concordo","Os outros alunos parecem gostar de mim","CRI","2015",37449.4709494888,72.1607190306161
"Concordo","Os outros alunos parecem gostar de mim","CRI","2018",35915.8829133289,78.979993503144
"Concordo","Os outros alunos parecem gostar de mim","CRI","2022",45134.2155798252,78.8371466710977
"Concordo","Os outros alunos parecem gostar de mim","CZE","2000",105761.6745,85.3243232995207
"Concordo","Os outros alunos parecem gostar de mim","CZE","2003",98970.7745,87.3345156794677
"Concordo","Os outros alunos parecem gostar de mim","CZE","2012",46327.1426,88.5607765579583
"Concordo","Os outros alunos parecem gostar de mim","CZE","2015",68666.2608550058,81.2440375015844
"Concordo","Os outros alunos parecem gostar de mim","CZE","2018",70509.1048229763,80.2995673294213
"Concordo","Os outros alunos parecem gostar de mim","CZE","2022",82876.1450002436,82.6563069631782
"Concordo","Os outros alunos parecem gostar de mim","DEU","2000",547633.4849,69.0497963731714
"Concordo","Os outros alunos parecem gostar de mim","DEU","2003",554999.4007,70.0398159759672
"Concordo","Os outros alunos parecem gostar de mim","DEU","2012",382371.8787,92.4742415701046
"Concordo","Os outros alunos parecem gostar de mim","DEU","2015",630713.24818035,85.0164492505841
"Concordo","Os outros alunos parecem gostar de mim","DEU","2018",631488.224959615,85.9266701918223
"Concordo","Os outros alunos parecem gostar de mim","DEU","2022",582750.217767147,85.5225637349399
"Concordo","Os outros alunos parecem gostar de mim","DNK","2000",35520.5418,75.5351831711098
"Concordo","Os outros alunos parecem gostar de mim","DNK","2003",45496.5955,91.873721424708
"Concordo","Os outros alunos parecem gostar de mim","DNK","2012",36296.1482,87.7067978166944
"Concordo","Os outros alunos parecem gostar de mim","DNK","2015",51796.4560115356,85.3958597616194
"Concordo","Os outros alunos parecem gostar de mim","DNK","2018",50242.0054072767,83.7828149028891
"Concordo","Os outros alunos parecem gostar de mim","DNK","2022",47796.0896483203,83.9861742694385
"Concordo","Os outros alunos parecem gostar de mim","DOM","2015",87569.4854999235,66.1902187213832
"Concordo","Os outros alunos parecem gostar de mim","DOM","2018",103902.420621235,74.0412790244826
"Concordo","Os outros alunos parecem gostar de mim","DOM","2022",96347.77714533,79.0537368633882
"Concordo","Os outros alunos parecem gostar de mim","DZA","2015",254009.206887497,82.8344482707145
"Concordo","Os outros alunos parecem gostar de mim","ESP","2000",346338.9661,89.7956090714715
"Concordo","Os outros alunos parecem gostar de mim","ESP","2003",307102.5311,91.9487642857258
"Concordo","Os outros alunos parecem gostar de mim","ESP","2012",222114.6252,91.6884453493687
